Setting Name,Uiorder,MVNO Type,MVNO Value,MCC,MNC,Account Type,APN,Access Type,Access Option,Proxy Server IP,Port,User Name,Password,First DNS,Second DNS,Home Page,Auth Type,Reserved,Visible,Roaming,roaming_protocol
Videocon Internet,5,,,405,831,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,831,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,831,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,832,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,832,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,832,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,833,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,833,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,833,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,834,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,834,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,834,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,835,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,835,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,835,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,836,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,836,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,836,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,837,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,837,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,837,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,838,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,838,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,838,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,839,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,839,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,839,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,841,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,841,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,841,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,842,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,842,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,842,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Videocon Internet,5,,,405,843,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,843,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,843,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
Uninor,5,,,405,844,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,844,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,844,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,845,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,845,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,845,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,846,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,846,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,846,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,847,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,847,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,847,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,848,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,848,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,848,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,849,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,849,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,849,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,850,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,850,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,850,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,851,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,851,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,851,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,852,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,852,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,852,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,853,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,853,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,853,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Internet,5,,,405,840,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,840,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,840,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,840,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,840,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,854,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,854,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,854,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,854,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,854,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,855,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,855,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,855,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,855,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,855,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,856,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,856,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,856,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,856,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,856,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,857,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,857,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,857,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,857,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,857,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,858,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,858,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,858,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,858,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,858,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,859,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,859,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,859,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,859,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,859,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,860,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,860,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,860,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,860,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,860,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,861,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,861,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,861,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,861,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,861,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,862,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,862,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,862,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,862,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,862,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,863,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,863,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,863,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,863,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,863,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,864,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,864,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,864,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,864,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,864,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,865,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,865,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,865,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,865,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,865,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,866,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,866,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,866,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,866,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,866,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,867,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,867,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,867,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,867,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,867,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,868,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,868,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,868,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,868,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,868,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,869,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,869,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,869,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,869,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,869,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,870,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,870,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,870,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,870,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,870,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,871,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,871,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,871,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,871,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,871,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,872,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,872,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,872,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,872,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,873,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,873,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,873,6,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,873,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,873,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,0
Internet,5,,,405,874,0,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,874,7,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Internet,5,,,405,874,8,jionet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
IMS,5,,,405,874,5,ims,1,1,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,875,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,875,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,875,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,876,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,876,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,876,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,877,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,877,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,877,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,878,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,878,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,878,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,879,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,879,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,879,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,880,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,880,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,880,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,908,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,908,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,908,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,909,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,909,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,909,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,910,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,910,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,910,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Idea Cellular Internet,5,,,405,911,0,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular Internet,5,,,405,911,7,internet,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Idea Cellular MMS,5,,,405,911,1,mmsc,1,0,10.4.42.15,8080,,,0.0.0.0,0.0.0.0,http://10.4.42.21:8002/,0,0,TRUE,FALSE,0
Uninor,5,,,405,927,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,927,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,927,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,929,0,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,929,7,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Uninor,5,,,405,929,1,Uninor,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,932,0,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon Internet,5,,,405,932,7,vinternet.com,1,0,,,,,0.0.0.0,0.0.0.0,,0,2,TRUE,FALSE,2
Videocon MMS,5,,,405,932,1,vinternet.com,1,0,10.202.5.145,8799,,,0.0.0.0,0.0.0.0,http://10.202.4.119:10021/mmsc,0,0,TRUE,FALSE,0
MTS internet,5,,,405,887,0,#777,1,1,,,internet@internet.mtsindia.in,MTS,0.0.0.0,0.0.0.0,,3,2,TRUE,FALSE,2
